1957764405,AH! so nice to be back on bike commute although three days off and my (what google sez are called) my quadriceps literally screaming. gah
1958033524,@iAmiAdam Hes away longer then me. Im only away for a few hours
1958063663,@iPat143  hmm.. idk that song.
1958071362,Morning world
1958076371,The Renegades last day was today and...well... he's gone... didn't catch him  Gutted... Closest he came to Greenock was Kilmacolm!
1958085888,Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great
1958088999,@Jessums31 yup its working. they couldn't recover anything on it though
1958092412,@trixie360 zombie wrangler sounds like fun. I don't have halo wars.
1958092481,Good morning from RSA Twitterverse!! Please send me some happy vibes &amp; cheerfulness today I'm feeling a little sad
1958092752,early morning~2:30 am~what's up? I am!~~!!played w/ my babies outside~wow~was in the 80's~felt great!~~got lonely
1958094911,@babyexpat commercial shoot in Tokyo. not much time to play there   quick and dirty
1958096155,I soo wanna eat McDonalds Fries
1958104165,I am totally knackered and back in the meeting
1958108546,I am hungry already. Not impressed! And everybody has gone to Rubys
1958119966,yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho
1958120577,got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!
1958122002,@mitchelmusso Heyyyyy us English fans want some signings too
1958123217,Finally gonna try and fall asleep goodnight.. More like morn... I sleeP
1958127181,@tonibrockliss fyi
1960123126,Now that I have a salary
1960139893,Finally
1960149051,@mselliott09 hahaha thanks for clearing up the
1960149869,@TheMandyMoore good morning sunshine. sleepytown is sleepy.
1960149950,getting ready for the day
1960152349,so happy its friday...not so happy about this rain
1960152622,@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes
1960164777,Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!
1960166730,On my way to the burial
1960168502,@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face
1960191045,Yay !!!! It's firday.... Have a good one everyone. On my way to work
1960199422,@iamchrisc I'm soo jealous right now!!
1960205748,Just woke up! Annnnd have just realised I missed un uber sunny day...score
1960210481,@Cholle2001 lucky...you get to do capoeira
1956996081,@IamYeTe Waraku is tasteless and expensive! Portion is so little!!!!!  re: waraku
1956996673,@britblackbird  youstinkatrespondingtotexts!
1957004749,don't you hate it when you finish all your work and there's still 1.25 hours left of work time
1957009666,@melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.
1957013166,@SparkDawgMusic im doing that shit right now ... im on vacation and you got me workin
1957013723,would wish the severe migrains would stop!!! doc's prescriptions arent working
1957013895,@tiffalo cuz airlines are super lame.
1957014493,I'm so very tired...and have insomnia.
1957014706,I hate Bakersfield and I hate the Ports
1957021486,I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.
1957023263,i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately
1957023739,Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!
1957030622,@lanacaitlin  hahaha well its try its so ugly
1957033874,I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.
1957034289,think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!
1957035950,my roommate @tess_tickle loves to ignore me
1957038470,@jcwentz Maths and Science were the strongest for me i think..dunno bout geography
1957041812,@meganmansyn Hahahaha! It's not horrible
1957044935,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor
1957048703,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
1957050633,RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED
1957055530,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!
1957061884,@all_is_one84 Those suck so bad.
1957063783,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.
1957073753,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs
1957076577,on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;
1957082538,@abguerraartist  I am not a pussy! damnit!  [sending you an e-mail right now btw]
1957085151,@juliaiiivir Hey! That's my school! I hate that place.
1957094812,plan may changes 
1957094989,my sister is a douchebag
1957105472,time for tv in bed.Then spending all day catching up on studying  i hate online summer classes
1957106609,Dang it! I REALLY look like crap!! Sigh only had 35mins to shower and 10mins to get ready
1957114604,back at Vienna (  )
1957127251,@guitar21g @jackie_hussein i have to wake up earlier than i thought.. my dad wants me to take him food at 9AM! no0o0o0o!
1957142715,Taking back the HORRIBLE shoes my mum made me get.. urgggh. They are some nasty footwear! Problem is
1957145531,night 5 not talking to my victor  i'm so bored at night now. grrrr i hate this shit
1957145817,gonna get off to try and catch some Z's
1957147658,Sooo.....I'm kinda o sick n tired of the bs that guys dish out  !!!!!!!!
1957154821,i just murdered two fucking mouses!!! now i cant sleep
1957156484,sososo bummed
1957156949,Working late at night on a Dell notebook
1957160843,@calvinharris make the most of pork products while you can
1957170232,WTF facebook just cleared out my whole survey and i was on the last q
1957172292,Its weird being at the guy's house without them here. I don't like it
1957177654,@mrskutcher  Where I live
1957188633,Doing a mass cleanout of my room before rearranging it. Just sent mother out to buy me a bin and a bookshelf since mine sucks. Bad mood
1957188806,feeling really sick  watching the fifth element
1957192957,Bummed that F! F! F! broke up
1957198359,@StonedSteve yes it was good 2 see them laught at each other
1957206401,@GoblinZA Can't access your site!
1957211597,Its so Fucking hot! Damn no air conditioning.
1957212085,@hillaryhatt I never liked that boy  Jerms!
1957218610,this sucks i'm tweetless...and i f'n hate money
1957218793,dam it keeps rainin on me
1957231014,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
1957231506,Omg grr my parents left probably 15 minutes ago to belgium and typical i wake up a stupid o'clock
1957233929,Just watched The Goode Family premiere online... And I think this may be the last episode I watch. It's pretty amazingly mediocre  pass.
1957237503,and this stupid wireless wont work downstairs
1957237598,Change my hairstyle
1957241208,Have to go to work  typical sunshine and deep sleep; stupid friday.
1957248127,@anant24121986 it is so unfair that all the good rock shows happen only in B'lore and Pune
1957250995,almost everyone can suck my clit right about now. ive had it up to here with people fucking me over !
1957252405,says BAD TRIP! (angry)  http://plurk.com/p/wxshi
1957263744,omg!!! mcdonalds combo and wendys sundae = puke material
1957263978,I really need to sort out a bird table and some feeders - the robins and blue tits are being bullied
1957265612,But why do I have to spend it in the office
1957268633,@MissMaryJ M Jizzle I need u to Hit me too
1957269543,@iamivanxxx That sucks to hear. I hate days like that
1957276419,This train is so squeaky its givin me a sore head its bad enough i have to go to work!
1957278010,@Kikirowr Downside though is that you're breaking the thread.
1957286023,The Taxi Q at Pelangi was super loooong.. and now I'm getting headaches because of the hot-cold transition
1957287286,@WoWInsider I would be playing my old rogue but a friend took the account and could not get it back
1957293548,rah rah. youtube isn't working again. oh great
1957294470,@BrookeAmanda that sucks  what bout kate
1957305935,lol my other tank/dps friend is having the same problem in a different guild.  wtf is wrong with this server?
1957311527,my hsbc savings apy dropped to 1.55%. sort of feeling like pulling out all my money and keeping it underneath my mattress.
1957317721,damn another day at the office
1957321080,Another Day gone by....  Have to wake up early again tomorrow
1957328258,i'm so sick   bad throat and the WORST toothache.  good thing i work in a pharmacy.  load me up with drugs!!
1957331877,@avrilchan never invite
1957344732,Gday... Do you know if NHibernate has issues with COM Interop (VB6 &lt;-&gt; .Net Wrapper &lt;-&gt; .Net+NHibernate dll)? I'm getting crazy
1957230570,just got Up and going to get ready to go to meadowhall ;) can't believe my internet broke yesterday  GUTTED
1957232185,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough
1957238059,@Snuva Mmmmmm I love curry. Don't have an Oregan though.
1957242975,wth is happening with my neck. this is definitely not stiff neck :|
1957243017,Looking at old pictures... I love it &amp; miss the good ol days
1957247325,Just finished The Minish Cap. It's a great game! I'll miss Ezlo and Link.
1957259101,@cheri two macaroons go into a bar....one says oh your a nut.  wow I need to get out more.
1957264031,@TheKJA finished listening to Last Days of Krypton's audio book! Loved it...so sad though...
1957272236,wishing i had marvelous misadventures of flap jack on DVD
1957272611,@MitchBenn Waah! You were in Aberdeen? F**K why do I miss all the best gigs?!
1957284576,oooooh!  this guy is so amazing
1957297096,@LMA_xo My daddy lives in Manchester
1957299195,There is something wrong with me! I'm so tired I can barely keep my eyes open. Yet all I've done for the last 3hrs is toss &amp; turn in bed
1957301684,I really wanted to watch Mary Poppins and sing along.
1957307429,@kellanator I don't mind Sam. But I liked Kate more.  I don't like Chris. He's smarmy.
1957308753,aw. nick got his heart broken.  poor baby. i love you!
1957323292,@thomasfiss i think you should come tomarrow....because i was really really really looking foreword to seeing you.......please come?
1957339420,Jus Got Hom Fr. TDa Funeral... I'm So Sad! I Cried So Much Times! Much Love Grandpa!&lt;3 I Never Got To Say My Last &quot;Goodbye&quot; to Him.
1957346788,kewl the JB chat was awesome. I had to miss lots of it though cause i had 2 go 2 skewl
1957356105,@marjorielu MISS YOU
1957387122,@mimiwinfrey i wish i could find my camera cause i really wanna record some too...
1957391560,I love music so much that i've gone through pain to play :S my sides of my fingers now are peeling and have blisters from playing so much
1957393560,All this talk of buttershots has me wanting some!  Maybe I'll have a small bit over ice
1957394130,@westonbuck i want a zune but i looove my pod  hahah
1957396566,standing here open hands and i know i can't do this alone hold on
1957409145,@LishaKatherine i hope your doing great! I
1957429148,im gonna go to bed alone again.  Sad day for me. but itll get better.
1957439470,@soscandalous love you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong)
1957445404,@thoughtmecca still on track to move back
1957445896,Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I love it
1957454380,i really want to marry leighton meester. damn
1957460018,@Jessicaveronica MARRRRRRRRRRY ME! &lt;3 have fun partying tonight
1957461006,@Roberto958  awwww  thanks for follwin me thou. lol
1957463311,using my brothers G1 phone.. love it! driving to vegas... my phone died this morning and my charger broke
1957465483,slept all day.. lol. now time to start on my UN article.. what fun (: ...
1957467645,@SexyKellyC hey chocolate chips is good.  i want a snack too but i'm out of snacks.
1957482294,im finally going home but didnt get to finish all my work  so ill be back tomorrow
1957483776,@sweetavalanche haha yeah i know  yeah
1957503296,I loved johnny carson now I'm going to hate seeing jay leno go  (via @womanschitchat) that's what I was waiting for someone to say!
1957503381,@diane4president visit si fr joemar dito bataan (frm camiguin) &amp; sum of my ofcmates&amp; i are supposed to meet him this saturday  can't luwas
1957504984,@BK_II It's foggy here
1957508686,@albamayo...I just posted my First video... A contest entry and my still is terrible too  boo...luv ur videos btw. Xxxrebelrebelxxx
1957521722,Friends! Come over and give me a massage  I can't sleep.
1957523236,@ddlovato july 21st!?? that means at your concert I won't know all the songs.  oh well
1957528883,@sevinnyne6126 Lindsay we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you a good flight &lt;3
1957530722,@sevinnyne6126 Lindsay we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you good luck
1957534934,I miss you sweetie!
1957535434,@AntBoogieWorld Wish you were coming to Australia &amp; New Zealand with the Sticky Tour Ant
1957537716,what a bummer that tomorrow is friday again!
1957538752,@IljaCoolen Thanks! Just used a therm to pry it out. Was like concrete! Blood and everything!  He's doing a lot better now. Thank god.
1957543295,Just finished The Village. So in love
1957544941,http://twitpic.com/666gy - My glass is empty. Will someone be a dear and fetch me another?
1957549337,All of you can have fun tweeting all day while im cleaning hair  LOL
1957552960,Summer is really ending. It's raining.
1957563297,Oh Cr*p.... Here goes my head again
1957594789,@melissaohh omg  when do they finish??
1957597414,is not ready for school yet!!!  http://plurk.com/p/wy69d
1957598181,@KarenAnn_P i'm so sorry about that  i was really excited about it too! but i might continue posting externally
1957604270,@Dichenlachman oh I love oreos!! U can't get many varieties in the uk
1957605334,@jassily but ... but it's michael bay ...*sigh* i'm sorry
1957614712,@BrianLimond but lorraine kelly is a sexy mama!
1957624138,@HaylieK can't do class tomorrow audition at 10am  but free from 11 to 3 if u wanna work out!
1957629160,No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements
1957634550,They changed the way Golden Gaytimes are made. They used to be awesome.
1957638771,Oh ffs :@ a don't get paid till monday :@:@:@ :$. Sorry william
1957646478,@mizplunderbunny *hugs* why?
1957649481,@sarahkate1 sleepover's the shit! I love those guy
1957660486,SAD day! love you Maï¿½ (8 years ago!) miss you so much!!!!
1957668210,@MrsSOsbourne Hi Sharon Missed you on our x factor last year!!  Come Back!! x
1957687772,aww @iCONtips you are too kind!! Hi sweetie! Are you guys out partying without me   I'm the only person who came to work 2nite lol
1957697529,I thought when u go #2 your tummy is supposed to feel better not worse
1957698707,@benmatewe being updated to have multiple 'skins' for different GT members. Nightmare. 82k of CSS to hack!  No time to redo; woe is me.
1957704889,lovely day again... hope it continues all weekend
1957710304,@RikkAlaniz I'm glad he didn't get too hurt
1957717420,The Blowout ended
1957722577,@Nasnous Thanks bro but I'm awake already  How are you?
1957725236,@Kellyke28 You poor thing  Hang in there. -xxx- luf joe
1957733765,Archie Proposes Veronica in the Latest Archie's Comic. The Longest known Love Triangle is coming to an End. Poor Betty.
1957747226,I was glorious at 6.50 when I went outside
1957756204,I think I love a part of me saying some cynical words. Even though I smile when I say them. Do you think it's bad?
1957758561,@SexySkins Miss you!!
1957750148,woke up.
1957752939,IBood DOWN
1957753472,So tired
1957754611,Things aren't just as easy and simple as they seem to be.
1957756631,@sdrb  You've got to love fly tippers: http://tinyurl.com/mt4opc  Worst I've seen is a dead mule dumped on Holmbury Hill.
1957756889,@Nicers I'm pretty sure my bum shape will still be imprinted there
1957759446,@Helena210 No one to rub it in
1957759622,@Mezandy me! @DOcreative
1957759723,@blue_cupcakes  sometimes plugging it into 240 can fix problems..
1957760429,Working now
1957760580,Moodle Intro training this morning... ages since i've done that... and only 2 bookings
1957761057,but @pennyessex Humira isn't right for everyone. Some respond better to Enbrel. Ask your Rheumy. But not much long-term testing done
1957761849,@benno37 I have been subtly replacing it with &quot;penetration testing&quot; when I see it
1957762118,says headache  http://plurk.com/p/wydaf
1957762473,On a day like today I would wear shorts and tshirt
1957763550,@hasin my bad
1957763616,@vxpresxv aww... me too
1958034055,wanting to nap
1958034853,@myinkyfingersAU I can't take it
1958035297,Cashflow forecasts are fun but big red numbers aren't
1958037646,On my way home in the sunshine with a bag full of my stuff from work...
1958039256,i wish i can go to two different schools at the same time.
1958040832,http://twitpic.com/6698b - Clean
1958041790,@trishastewart - ooh. Don't like horseradish  Any alternatives?
1958041993,@Odbod Yeah it's the Ford Focus Titanium
1958044798,@JackAllTimeLow wish you we're coming to Perth
1958045010,@Damevegas am alive   but at work   finish at 1300   sun is out
1958045954,should be going nfg tonight
1958046204,It's cause you give me a reason to assume.  - http://tweet.sg
1958048092,up and about to do my hair...ugh
1958048408,@mayhemstyle Well I live in Ohio  but here's our California parks: http://tinyurl.com/nmr7pc
1958049146,Seems like i'm the only person over here doing postal voting for the upcoming election ... been there already twice to get the documents
1958049543,signed up for broadband today could take 4-6 weeks
1958050481,?ï¿½ nh?n ???c bonus r?i. Ch?c ch? ?? bï¿½ vï¿½o kho?n unpaid leave
1958051034,Bacon Fail.  Ended up with a commiseration muffin
1958055016,@deabarnes why??
1958055789,@atlumschema thank you! need to pass my test first
1958058066,@Kaneth yeah
1958058379,@pickassoreborn thanks
1958058801,Good morning/afternoon/night to all.....studying as usual!
1958058875,@sazzzle my forehead is starting to peel  not impressed
1958061096,@chunghow3 prolly E71... I can't think of anything else and I'm unfortunately not a Singtel customer
1958062208,Tired of hearing stories about everybody going to Ibiza...
1958066406,needs 1000 words for 502 part 2 .... then freedom ..... until another few assignments and exams
1958066662,@fladdermus_a  ??????
1958066799,Totally just skid all over the road.
1958067960,@TheSims3 well us Brits have to wait a few more days for it!  I thought it was all gonna realized at once! I guess it's worth the wait!
1958069408,waiting for landlord to come see about our shower
1958069746,@BeckyKingston I don't think I've ever tried peanut butter on toast
1958074248,@deepwarren you're not gonna paint me? oh well  ;)
1958075002,@ArvindRocks - No work
1958075577,@LittlestarRed SIGH  How are you?
1958076301,#liesboystell buzy this week
1958076611,Getting really guilty
1958076737,@quwanaisnotmynm davey is
1958080600,@ireallydohate nooooo dont do that.  I just get a rash of nobodies trying to sell me something.
1958080808,cannot relaxing because she have to practice for her graduation
1958081810,@ubudroi I *know*. It just took us that long to get around to it! Yes they do takeaway *and*seafood delivery. Forgot to get a menu
1958082182,@elwoodicious Crab boat? I have my mobile set to go off every night
1958082388,Half term is almost over
1958083279,@DanielMiller89 They used to. Many moons ago.
1958083661,@taraw07  cuss u siad u weren't having it...lol
1958086605,home not well hate not workin
1958088154,is doing boring accounts stuff
1958090725,Rod stewart's new song
1958092948,never did sleep last night  feeling horrible today
1958094009,@philiplinden @secondlife Blake Sea should have been a water sandbox (a la Cordova)
1958094564,done washing our clothes.. i'm so tired..
1958098319,woke up an hour early just to study for        a test
1958100100,@ilicco I don't have an invite  i might try Mr P Bale for an invite
1958101230,@virginmedia is there something wrong with the internet in chelmsford? my tv on demad isnt working right and my internet is SUPER slow
1958102523,want's to see '2001 Maniacs' Why won't it come through the post!?
1958103103,@demonicangel81 yay but u have no idea what you look like
1958105637,the weather is good mmm what to do today??? shame working tomorrow
1958106109,Wish I was @ wembley
1958106557,Work today
1958108422,how do i get my cat 2stop killin rabbits? another headless (baby) rabbit n garden dis morn  live close 2field wher lots rabbits live
1958109417,@nawty I've been well
1958109577,And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg
1958110482,I will get my business coursework done by today. I will. I will.. I won't.
1958110692,@mateoviento don't see the link on my web interface
1957433155,Cape Town was spitting all morning - now that im behind this desk; the sun comes out...perfect timing
1957434460,Ahh feels good to have played guitar hero after months! I suck at it now but  haha
1957452090,Oopsie
1957483655,Happy belated Birthday to Billy!! I forgot to say that on his bday.  I  feel aweful!
1957495950,Can't I just be a stay at home mom already
1957496048,this sux but took like 4 minutes. going to sleep finally  http://img36.imageshack.us/img36/4603/iprevailedsig.png
1957522630,im very sorry.
1957547323,I am soooo  right now!
1957577074,&quot; ...not academically of course. &quot; I miss him already
1957578654,Finally installed ovi in mobile. it would have been good if it could be downloaded to comp and installed to mobile. Frickin 3MB download
1957591836,I feel like flying off somewhere. It's been a month since my last trip...
1957595665,we are looking forward to daddy returning from work on Saturday. He's been gone a whole month
1957621246,At least my wish came true
1957640805,Tucking myself in tonight  Mogwai on repeat
1957641284,Today is my last official day of Uni! No more balancing uni work with music!!!! Til october atleast
1957673495,is gutted to be at work when it is sooo nice outside
1957695327,@streetkingpin Well my battery just needed a jump...and now I gotta pay extra to get my nail fixed
1957705954,Back at work
1957715515,@joehhzeh in august with anberlin. they're not headlining though  and yes there is a perth show
1957727757,@rms70 ooh how is Milan? i could do with a holiday! Bfoyf is off to Geneva today visiting fam so ive got a weekend on my own
1957740028,@lavsmohan In my case
1957742855,Working on a newsletter but I'd say I've got a writer's block atm  - take a deep breath and get on with it
1957746079,@ShelbyRayne no im doing it in the morning
1957752630,@jradc Awww....gnight.  haha
1957753190,@adrenalynntoao Hope you feel better! If your alone we can talk until your ready to go to bed...I'm alone too
1957762576,just got up
1958041874,Feeling a little under the weather today  got a funny tummy - however
1958058583,Just finished work nd now waiting in the freezing cold drinking a mango magic
1958072829,@hartluck Oooh but your not coming to Perth  that sucks but you still Rock!
1958090786,Roommate is sssnoring :/ And my throat is so dry
1958091187,Back from London  Now just catching up on all the tv and sleeping all day!
1958100367,Still soo tired..not ready to get up for the day...work again
1958107130,@BexieLady I feel for you
1958109594,VERY upset....  Mom is in the hospital
1958127569,just in imagination
1960123769,Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*
1960138796,After being down for several hours
1960143456,Just got up a half hour ago.... Ugh not much sleep
1960194070,@ost8doc  Sorry...but
1960195099,gotta go! bye twitterland!  good night! i'll try sleep. so that i will recover easily! still sick!  bye!
1960209610,@tpgraham the AC tix are actually $20 but the show is sold out.  I'd have to get tix through stubhub and pay up to $70.
1960211167,Finally finished that topic. Quick revision break
1960253190,I guess I am too freaky for followers.
1960263541,Omfg.lmao.lassetti was right... those bangs did look bad.  lmao
1960265264,Pas si terrific que ï¿½a ce twitterrific
1960329657,Off for a loooong weekend of inlawing...  ... ...
1960349806,waiting for 5pm to go for a drink with ones out of work because Belinda leaving today  at least the sun is shining for her!
1960382852,We need to remodel the house and the thoughts of doing it make me kind of ill   He has one way and I have anouther
1960453760,TGIF... this &quot;short&quot; week has been wayyyyyy too long
1960455495,is HOT. Just done some late spring cleaning! About to settle down with a book i can barely read
1960455779,Chirstina said shes gunna twitter more ...no more partners
1960468830,@jackiejewel ohh yeahh with the showcase he said his artist will be outta town  so keep me posted as to the next one
1960489545,i got all my hair cut off
1960512862,Inspection went fine ... they like the house woopee. Would just be nice if it had been this morning so I could have done stuffs today
1960534792,spray tan = fail on legs and feet. I've been scrubbing them and feet look better
1960535535,@SamWilson1 - sigh
1960540951,Oh
1960566167,is awake.  Still feeling sick.     But I got the blog done at least. http://plurk.com/p/x17t9
1960583429,Glad to see the sun out in Dublin after a great week in London. Back to work
1960595814,1:13 finished essay! off to sleep
1960602722,Last day for our professional interns
1960633359,had a shit contact with both parents &gt;.&gt;  grrr
1960633846,Moment of truth!! Im nervous for her!
1960672702,Nothings better than having to take a cold shower in the morning
1960702229,Finally it's Friday! Things are going to be so different starting next week...my house will be empty!
1960716018,My last full day in NY  but can't wait to go to Seattle and La la land
1960716423,It's Friday
1960806569,@grizzlycullen it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT'S FRICKEN HOT
1960859287,@xXHAZELXx: Ok its suppose 2b followfriday not unfollow Friday  aw well I have nice tweeters anyway! &lt;-almost doesnt sound right...lol;)
1960867244,@pmayroy cause i wasn't there!
1960909270,On a flight home  after an awesome trip with my cousin! Miss you sophia
1960993632,Had a blood test today.   Wasn't too bad really. Needed to dash 2 Starbucks after to revive my spirits with a nice Iced latte &amp; a bun.Yum!
1961037074,@handlewithcare  Nice start to the holiday!
1961038440,No one talk to me anymore on here
1961049246,Dont worry babe
1961059288,@rachaely57 Yes! Haha and then when he impaled himself with the crossed keys!  Love Scottish-trying-to-be-Irish Ewan McGregor
1961059405,Off to work
1961060116,is thinking WOW I survived Freshman year...Mission Accomplished...Now Sophomore year
1961065494,My son had surgery yesterday so mommy and son time won't be as long today
1961071638,@VAustralia flew Brisbane - Lax today.  Great flight.  Love the lights.  Shame about one drink limit though!
1961086361,Just chillin'.. I'm a bit bored boohoo  !
1956992030,I wish she knew what she puts me through..She stole my heart
1956995196,@neesabear early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!
1956995762,Allergies suck ducks nuts.   
1956996730,wonders why her Karma points turned into
1956996776,Is miserable  i feel like im gona cry  sux!
1956998532,I'm going to bed... I just don't feel right anymore...
1956998704,Now I am depressed after watching so you think you can dance
1957000040,Just cross 'cause I'm stuck twiddling my thumbs now
1957002082,Last day working for the Uni today
1957005226,is still missing her husband.    I really want him home.
1957005279,I miss my puppy
1957005713,@nzdeany I've given up on pizza - kids would never let me have my fav  (the hot ones)
1957006033,@BarbSchaefer yearling in pet home died... very sad for their whole family
1957006245,@heresmyhello92 We hate change
1957006547,well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased.
1957006674,just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad
1957007633,I just saw pics from this past Thanksgiving and am sad because Grandma was in them.
1957008075,Took a shift tomorrow.    I don't really feel like working right now.
1957008193,but now i have no money for a phone
1957008498,Too bad the Red Devils.. disappointing to say the least
1957008802,@xdjio Have a 3ware 9650SE
1957011291,@AlexanderGWhite daaammmnnnnn I do wish I was there.
1957012476,@yuki_hime I played up until the latter parts of the voodoo village part co-op until I lost my usual partner
1957012769,is a bad friend
1957013885,@moggy99 No internet last night; ER was brill
1957013896,@lenje - Still a pity it comes with no lamb though
1957014267,@bloomsday16  I'm sorry to hear that. Here is my optimist: Things will get better. For all of us.
1957016697,Had to cancel wow for now
1957017164,@fairyfroggie But yeah...I'm sad about my &quot;Ravenclaw&quot; account. I love that account to bits.
1957018061,Up late with nothin 2 do.....
1957019556,sometimes i wish things could go back to the way they were the beginning of last summer
1957020180,@kateisbored I feel the same way
1957021305,Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL
1957025428,Everytime I send an email to my coach
1957026475,It's pissing me off and not letting me follow ericka
1957027495,Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....
1957027630,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.
1957028895,I haven't seen Muffin in two whole days!
1957029111,@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards...
1957030545,Just found mj mouse flats at DJs. Of course there are none left in my size
1957032228,@xoshayzers i knoww  things won't be the samee &lt;/3
1957033776,Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck
1957034202,I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu
1957034566,@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...
1957038324,my teeth and head hurts
1957038398,I HATE rob zombie movies. &amp; the smell of weed. Vommmm.
1957039456,no more arrested development. i am sad.
1957039894,omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D
1957039922,I feel so deflated. No more doggy.
1957040172,I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8
1957040395,im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much
1957040988,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over
1957041745,Fuuudge. Movie store is closed
1957041767,ALO is so sad and quiet and empty tonight
1957042316,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie
1957043226,Sad that Christian Lacroix had to file bankruptcy
1957043241,I dont feel good AT ALL. fuckkk
1957045395,Have to go to the dreaded DMV tomorrow
1957047571,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.
1957048027,God I just want to sleep.
1957049167,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
1957050747,@RealBlackWidow But but I dun wanna
1957050890,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!
1957051517,@JustinOdom dbl booooooo for being sick
1957052932,feels sick to my stomach and idkk whyy
1957053566,@hello_jodie Um
1957056027,@judyrey  The link doesn't work
1957059348,my stupid tooooth hurts
1957059917,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
1957062827,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!
1957063845,@Penguin_J heehee. i love you! i am tired.
1957064575,Morning everyone sorry for going early last night had bad news
1957064908,how I wish my parents put me into a Chinese school when I was younger. Then
1957067988,@joiskol  being in your room makes me sad.
1957068880,@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks
1957069453,if one people did any wrong
1957070534,@meljachin: eww. dislike
1957071331,@SuzyDunkley sorry bout the cat
1957072896,missed iron chef
1957073073,@thevowel the DS version sucks
1957073201,what a bad day
1694493898,We have a tour of students this morning: huge pick-up for Mothers day:speaking for a luncheon:100 planters to do: nothing boring here
1694494032,@DHughesy no your not  they are very cute
1694494879,My palms are itchy. Doesn't that mean something about coming into a great deal of money?
1694494880,Extremely happy to see my new track &quot;The Awakening&quot; featured on Indivibe   http://www.indivibe.com/vibe.php?city=1
1694494887,Jammin To Capital In My Garden  xx
1694510616,I've been losing myself into too many Taiwanese dramas.... ????
1694511518,IE8 nearing 6% according to my stats. FF 3.0.10 adoption rate amazes me
1694511837,@michelleer well to me it's summer when the cricket season starts actually  and yeah
1694512287,net .. net .. net ..  hmm. bad weather .. weird summer!
